"Trauma kehilangan orang dicintai akibatkanker, membuat nurani Angelina Jolie terpanggil. Wanita yang dikenal lewatperannya sebagai Lara Croft ini melawan penyakit ganas tersebut.. Orang tersebut adalah ibunda Jolie, Marcheline Bertrand. Diameninggal awal 2007 karena tidak mampu lagi melawan kanker yang menggerogotitubuhnya.. Sedih, pasangan hidup Brad Pitt ini pun terpuruk. Kini, diabangkit mendukung gerakan anti kanker yang dicetuskan bintang televisi FranDrescher. Dukungannya tersebut disampaikan melalui show milik Fran, """" Fran Drescher's Cancer Schmancer Movement"""".. """"Kami menganjurkan kepada semua wanita yang terkena kanker stadium1 harus segera melakukan pengobatan, sebelum semuanya terlambat,"""" ungkap Fran yangdilansir Female First, Rabu(1/8/2007).. Fran sendiri adalah salah seorang pengidap kanker yang berhasilmelawan penyakit berbahaya tersebut. Selama tujuh tahun lamanya, dia bertahanmelawan kanker rahim.. """"Janganpernah menggabungkan antara imajinasi dan ketakutan. Itu hanya akanmenyusahkan,"""" imbuh Jolie yang disampaikan juru bicaranya.",kesehatan
"Selama ini, isu-isu seputar kesehatan pria sangat jarang diangkat dan cenderung disepelekan. Apakah ini karena stigma sosial atau ego para lelaki? Yang pasti, baik pria maupun wanita mempunyai risiko yang sama untuk mengidap suatu penyakit.. Oleh karena itu, sudah saatnya kita mulai membahas isu-isu tentang kesehatan pria. Para ahli mengimbau, pemeriksaan medis dan fisik yang teratur sangat dianjurkan untuk semua pria, terutama setelah mereja menginjak usia 30 tahun. Berikut ini adalah 5 jenis penyakit yang paling banyak mengincar kaum Adam. Beberapa di antaranya adalah penyakit-penyakit yang mematikan.. 1. Penyakit jantung. Konsumsi makanan berlemak atau kolesterol yang berlebihan dapat meningkatkan risiko penyakit jantung. Di samping itu, kebiasaan merokok atau menggunakan produk tembakau diduga kuat menjadi penyebab utama munculnya penyakit ini. Kabar baiknya, Anda dapat mencegah penyakit ini dengan menjaga berat badan ideal, membatasi konsumsi alkohol, berhenti merokok, serta makan makanan bergizi, yang terdiri dari buah-buahan, sayuran, serat gandum, daging tanpa lemak, serta ditunjang dengan olahraga.. 2. Prostat. Kanker prostat adalah salah satu penyakit paling umum pada pria di atas 50 tahun. Deteksi dini adalah kunci utama untuk menentukan seberapa lama si penderita bisa bertahan hidup. Semakin dini ditemukan, maka semakin besar pula harapan hidup pasien. Kanker prostat dapat menimbulkan rasa sakit, kesulitan buang air kecil, impotensi, dan gejala lainnya.. 3. Kanker testis. Kanker testis memang jarang terjadi, tetapi patut diwaspadai. Kanker testis paling umum terjadi pada usia 20-39 tahun. Gejala dari bentuk kanker termasuk nyeri, bengkak, dan benjolan di testis atau pangkal paha. Salah satu upaya untuk pengobatan penyakit ini termasuk di antaranya pembedahan, radiasi, atau kemoterapi. Belum diketahui pasti apa penyebab penyakit ini.. 4. Kanker paru-paru. Merokok adalah penyebab utama dari kanker paru-paru dan merupakan penyebab paling umum kematian akibat kanker pada pria. Beberapa literatur menyebutkan bahwa rokok sebagai penyebab utama dari sekitar 90 persen kasus kanker paru-paru pada pria dan sekitar 70 persen pada wanita. Semakin banyak rokok yang diisap, semakin besar risiko Anda untuk menderita kanker paru-paru.. 5. Disfungsi ereksi. Disfungsi ereksi merupakan suatu kondisi yang terjadi ketika seseorang tidak mampu mempertahankan atau mencapai ereksi selama hubungan seksual. Faktor psikologis dan biologis dapat mengurangi atau bahkan menghilangkan minat seorang pria untuk melakukan hubungan seksual. Disfungsi ereksi juga bisa diakibatkan berbagai faktor, seperti stres, penyakit, obat, atau masalah emosional. Berbicara terus terang dengan pasangan dan dokter tentang masalah seksual Anda adalah cara terbaik untuk mengatasi masalah ini.. """,kesehatan
"erpartisipasi dalam acara Charity Fashion Show & Exhibitions (Donation for Children With Cancer & Education), Nova Eliza menyumbangkan suaranya untuk menghibur mereka yang hadir di sana. Dia bersedia ikut serta karena ini merupakan acara amal.. Penyelenggara acara kebetulan adalah kawan Nova sendiri. """"Sebenernya ini memang kebetulan EO-nya salah satu sahabatku. Waktu itu dia bilang, boleh nggak pake nama aku untuk undangan,"""" ungkapnya saat dijumpai di lokasi acara di Marketing Gallery The Royale Springhill Residences.. Digelar di tempat yang terletak di bilangan Kemayoran, Jakarta Utara pada hari Kamis (12/4) kemarin, acara ini diperuntukkan menggalang dana bagi anak-anak penderita kanker. Hasil yang diperoleh dari acara, nantinya akan disumbangkan bagi pengobatan mereka.. Nova punya motivasi sendiri mengikuti acara ini. """"Dulu nenekku punya salah satu penyakit, aku lupa sakitnya. Aku masih kecil banget. Gara-gara sakit itu, dia meninggal. Dan papa aku juga jantung dan meninggal. Makanya aku suka ikut acara ini,""",kesehatan
"Wanita yang dikhitan dilaporkan mengalami penurunan dalam kualitas kehidupan seksual mereka. Hal itu disampaikan para peneliti dari King's College London dalam jurnal Obstetrics and Gynaecology.. Seperti yang dilansir dari Science Daily (10/10), khitan wanita disebut juga dengan female genital mutilation (FGM). Menurut WHO, FGM diartikan sebagai prosedur pemotongan sebagian atau seluruhnya pada bagian luar kemaluan wanita tanpa alasan medis yang jelas.. Penelitian yang dilakukan para ahli ini pun fokus pada dampak FGM terhadap kualitas seksual pada wanita.. Mereka lantas melibatkan 73 wanita yang pernah dan 37 wanita lain yang belum pernah menjalani FGM dari latar belakang budaya yang sama. Kriteria penelitian khususnya adalah wanita berusia di atas 16 tahun, pernah atau akan menjalani FGM, dan berasal dari latar belakang budaya yang mempraktikkan FGM.. Hasilnya, sebanyak 63 dari 73 wanita pernah menjalani FGM berasal dari Somalia, Sierra Leone, Nigeria dan Eritrea. Kemudian, 32 dari 27 wanita yang tidak pernah melakukan FGM berasal dari Nigeria dan Ghana.. Para wanita itu kemudian diminta melengkapi kuesioner yang berisi tentang kualitas kehidupan seksual mereka ( Sexual Quality of Life-Female atau SQOL-F). Bagian pertama kuesioner menanyakan tentang masalah demografi. Kemudian bagian kedua berisi pengukuran kualitas dan disfungsi seksual pada wanita berusia 18 tahun ke atas.. Kuesioner demografi membahas usia, negara kelahiran, status sosial, jumlah anak, kebiasaan merokok, konsumsi alkohol, laporan depresi, dan jenis FGM yang dijalani.. Secara keseluruhan, wanita yang pernah melakukan FGM terbukti memiliki nilai SQOL-F yang rendah. Dengan skala 100, terbukti bahwa mereka memiliki kualitas kehidupan seksual 26,4 poin lebih rendah dibandingkan wanita yang tidak menjalani FGM.. Peneliti kemudian menganalisis lebih jauh masalah ini dengan cara membagi para wanita yang aktif berhubungan seksual dengan yang tidak. Mereka menemukan wanita yang aktif berhubungan seksual dan menjalani FGM tipe 3 berhubungan erat dengan kualitas kehidupan seksual yang rendah.. """"Dari penelitian ini, kita bisa membantu menjelaskan pada wanita kalau FGM sebenarnya tidak memiliki dampak kesehatan. Sebaliknya, proses ini meninggalkan trauma dan menurunkan kehidupan seksual,"""" tutur Profesor Janice Rymer, salah satu peneliti.. Selain masalah seksual, peneliti juga cukup menyayangkan praktik FGM yang sampai sekarang masih terus dilakukan. Padahal prosedur tersebut sering memicu komplikasi masalah fisik, seperti pendarahan, infeksi, hingga kematian..",kesehatan
"Asap jika dihirup dalam jumlah besar bisa mengakibatkan manusia terkena berbagai penyakit pernapasan yang menyerang paru-paru. Apalagi, jika dihirup oleh penderita penyakit jantung dan paru-paru, asap bisa menimbulkan efek yang lebih serius, bahkan kematian. Menurut Dr. Zulkifli Amin dari Persatuan Ahli Penyakit Dalam Indonesia, paparan asap bisa menimbulkan komplikasi pernapasan, bahkan kematian. Sehingga, memperburuk kondisi tubuh mereka yang sudah lemah. Padahal, oksigen dalam jumlah normal sangat dibutuhkan oleh mereka yang kondisi tubuhnya lemah karena penyakit. “Ketika oksigen berkurang pada penderita penyakit paru menahun, usia lanjut, asma, dan jantung, maka efek jangka pendek akan berimbas pada kondisi tubuh mereka,” ujarnya dalam forum “Evaluasi Dampak Asap Terhadap Kesehatan” di RSCM, Jakarta (12/11/2015). Karena itu, para penderita penyakit paru dan jantung harus bisa melindungi diri mereka dari paparan asap, agar penyakitnya tak bertambah parah. Sangat penting untuk memerhatikan kondisi asap di lingkungan sekitar. Selan itu, juga selalu lindungi diri dengan masker setiap keluar rumah, untuk mencegah bahaya lanjutan dari paparan asap. Dr. Zulkifli menambahkan, meski demikian, masker tak bisa menjadi pelindung dalam waktu lama. Jika penderita penyakit paru dan jantung berada dalam kepungan asap, satu-satunya yang bisa dilakukan adalah memindahkan mereka dari tempat tersebut. Perlindungan hanya dengan menggunakan masker tidaklah cukup. Masker yang dipakai tentu ada keterbatasan dalam mencegah komplikasi dari asap. “Pertama, selalu berada di ruangan yang oksigennya bersih, seperti ruangan ber-AC, lalu memakai masker yang memenuhi syarat, dan menyiapkan diri jika mendapat serangan yang akut. Tenaga medis harus tahu riwayat penyakitnya agar penanganan tak meleset. Tapi, perlindungan terbaik bagi penderita paru dan jantung adalah dipindahkan dari tempat berasap, lakukan evakuasi,” jelas dr. Zulkifli.",kesehatan
"dokter muda yang sedang bertugas di Kepulauan Aru, Maluku meninggal dunia di RSUD Bumi Cendrawasih, Dobo, Kepulauan Aru, pukul 18.18 WIT, Rabu (11/11/2015). Menurut diagnosa awal, dokter yang akrab disapa Andra itu menderita penyakit ensefalitis, yaitu infeksi otak akibat terkena virus campak. “Saya mendengar ada infeksi di otak, memang tidak mudah mengatasi penyakitnya,” ujar Menteri Kesehatan Nila F Moeloek di Gedung Kementerian Kesehatan, Jakarta, Kamis (12/11/2015). Andra adalah dokter yang sedang menjalani program magang di RSUD Bumi Cendrawasih. Kepala Biro Kepegawaian Kemenkes dokter Pattiselano Robert Johan mengungkapkan, pada Sabtu (7/11/2015), Andra sudah dalam kondisi demam. Namun, Andra tetap kembali bekerja di Dobo dalam kondisi masih sakit. “Karena rasa tanggung jawab sebagai seorang dokter yang telah mendapat izin dua minggu untuk off, maka harus kembali bertugas walau kondisinya kurang sehat. Ini harus kita apresiasi, karena itulah jiwa para dokter mengabdi di daerah terpencil. Walaupun sakit, itu diabaikan untuk spirit melayani,” kata Robert dalam siaran pers yang diterima wartawan. Robert menjelaskan, kondisi Andra semakin menurun dan telah mendapat penanganan intensif di ICU oleh dokter spesialis. Andra pun direncanakan dirujuk ke rumah sakit lain. Namun, evakuasi Andra dari Dobo terkendala oleh sulitnya transportasi di kepulauan. Saat itu kesadaran Andra sudah semakin menurun dan ia diberi alat bantu pernapasan. Hingga akhirnya, evakuasi tak bisa dilakukan dan Andra mengembuskan napas terakhir pada Rabu.",kesehatan
""" Sebuah mobil Mazda 2 mencurigakan dan diparkir di depan rumah kedutaan besar Malaysia (sebelumnya diberitakan Kantor Kedubes Malaysia) sudah diambil pemiliknya Michael Christopher, warga Pondok Betung. Mobil diambil saat hendak diderek petugas ke Mapolsek Setiabudi.. """"Sudah diambil pemiliknya saat mau diderek,"""" terang Kanit Reskrim Polsek Setiabudi Kompol Riftadjudin saat dikonfirmasi, Rabu (7/11).. Riftadjudin menjelaskan, awalnya mobil itu dikatakan mencurigakan berdasarkan laporan pihak keamanan rumah dubes Malaysia yang melapor ke Pos Polisi Gedung Patra Kuningan. Menurut keterangan pemilik, mobil ditinggalkan karena mengantuk saat perjalanan pulang.. Akibat tidak kuat menahan kantuk, pemilik mobil itu mencari tempat aman untuk memarkirkan mobil miliknya.. """"Michael Christopher warga Pondok Betung, dia ngantuk dan sengaja parkir kediaman duta besar Malaysia, Jl Patra Kuningan karena menurutnya merasa aman. Dia ambil sendiri pulang kantor dan sudah lapor ke Polsek Setiabudi,"""" papar Riftadjudin.. Sebelumnya, sebuah mobil jenis Mazda 2 sejak dini hari tadi terparkir di depan rumah duta Besar Malaysia. Mobil putih bernomor polisi B 225 MCM tersebut kemudian dibawa oleh petugas dengan menggunakan mobil derek ke Mapolsek Setiabudi.. """"Benar, itu ada akan kita derek ke Komando (Polsek),"""" terang Kanit Reskrim Polsek Setiabudi, Kompol Riftadjudin saat dikonfirmasi, Rabu (7/11).. """,kriminal
""" Kepolisian Daerah (Polda) Jawa Timur, Jumat, membongkar pemalsuan obat kadaluwarsa obat jenis paracetamol (obat penurun panas produksi PT Oryza Parma Indonesia, Cikande, Tangerang) di gudang PT Kimia Farma Trade Cabang Surabaya.. """"Gudang Kimia Farma itu sendiri berstatus distributor penyedia farmasi atau pedagang besar farmasi,"""" kata Kepala Unit II Satuan Pidana Umum (Pidum) Direktorat Reserse Kriminal (Ditreskrim) Polda Jatim AKP Wahyu W Hardjanto.. Dalam penggerebekan itu, katanya, polisi menangkap empat orang karyawan gudang yang beralamat di Jl Raya Rungkut Industri, Surabaya yakni Sentot (40 tahun), Supriyo (39), Suharyanto alias Ambon (39), dan Okta (25).. """"Hasilnya, kami menyita barang bukti berupa dua unit mobil boks yang memuat 139 dos paracetamol atau 3.336 kaleng dengan 40 dos diantaranya sudah diganti dengan label palsu. Satu kaleng paracetamol terdiri atas 1.000 kaplet,"""" katanya.. Selain itu, katanya, polisi juga menyita alat-alat yang digunakan untuk memalsu label, seperti lem, stempel dan kertas. """"Pencetakan label palsu dilakukan sendiri oleh ke-empat karyawan itu,"""" katanya.. Tentang modus, ia mengatakan pelaku mengganti label masa edar di kaleng obat yang semula berlaku Desember 2006 - Desember 2008 menjadi Agustus 2007 - Agustus 2010.. """"Hal itu mudah dilakukan karena 'Kimia Farma' merupakan pedagang besar farmasi, sehingga pemalsuan yang sejak pertengahan 2007 itu baru terbongkar, tapi sebagian obat sudah beredar di masyarakat,"""" katanya.. Mengenai sejauh mana peredaran obat yang telah berubah label itu, ia mengatakan penyidik masih mendalami keterangan para karyawan, namun pelaku mengaku pemalsuan kadaluwarsa obat baru dilakukan untuk jenis paracetamol.. """"Dalam waktu dekat, kami juga akan memanggil Kepala Cabang Kimia Farma Surabaya, Sutam Eri Wibowo (36), dan kepala gudang, Siti S. (46),"""" katanya.. Ia menambahkan polisi menjerat pelaku dengan pasal 80 ayat 4 huruf b dan atau pasal 82 ayat 2 huruf d Undang-Undang Nomor 23 Tahun 1992 tentang Kesehatan dengan ancaman hukuman 15 tahun dan 5 tahun. (*/rsd). """,kriminal
""" Presiden Susilo Bambang Yudhoyono menjenguk korban luka akibat ledakan bom di Hotel JW Marriott dan Hotel Ritz Carlton yang dirawat di Rumah Sakit Metropolitan Medical Center (MMC), Jakarta, Jumat (17/07) sore.. Presiden Yudhoyono menjenguk para korban luka yang dirawat di ruang Intensive Care Unit (ICU), di lantai dua rumah sakit tersebut.. Presiden yang didampingi Menko Polhukam Widodo AS, Menteri Sekretariat Negara Hatta Radjasa, Menteri Komunikasi dan Informatika M Nuh, serta Kapolri Bambang Hendarso Danuri, Kepala Badan Intelijen Negara (BIN) Syamsir Siregar, dan Panglima TNI Jenderal Djoko Santoso berada sekitar 30 menit di rumah sakit yang berjarak sekitar 5 km dari lokasi kejadian.. Selesai menjenguk korban luka, Presiden meminta kepala dokter rumah sakit untuk memberikan perawatan terbaik. Presiden juga mendoakan agar para korban agar cepat sembuh.. Rumah sakit MMC merawat 36 korban luka-luka akibat ledakan di Hotel JW Marriott dan Hotel Ritz Carlton pada Jumat pagi.. Dari korban luka itu, 21 orang adalah warga negara Indonesia dan sisanya adalah warga asing.. Selain rumah sakit MMC, sebelas korban luka akibat ledakan dirawat di rumah sakit Jakarta dan dua orang di RS Medistra.. """,kriminal
""" Upaya untuk menangani kasus pelecehan ( bullying ) yang terjadi di sekolah di Korea Selatan dinilai tidak efektif. Kasus terakhir, yakni seorang siswa bunuh diri akibat intimidasi yang dialami di sekolah, telah menarik media.. Kasus ini pun menarik pemerintah untuk mengusulkan sejumlah langkah. Pemerintah juga melakukan pertemuan tingkat tinggi dengan pihak sekolah untuk merancang cara baru guna mencegah kasus bullying.. Namun Direktur Pusat Pencegahan Kekerasan Sekolah (SVPC) Kim Gun-chan menilai, solusi dari pemerintah hanya akan bertahan seumur jagung. SVPC merupakan LSM yang didirikan pada 1995 untuk penindakan dan pencegahan kekerasan di sekolah.. """"Pemerintah telah mengusulkan berbagai cara untuk mengatasi insiden kekerasan di sekolah selama 16 tahun terakhir, tapi itu tidak cukup efektif mengatasi atau mencari tahu penyebab masalah. Saya berharap berita mengenai siswa yang bunuh diri karena di- bully akan mereda pekan depan, sama seperti biasanya,"""" jelas Kim.. Kekerasan di sekolah pertama kali menjadi sorotan media pada 1995, ketika seorang pelajar di Seoul bunuh diri dengan melompat. Dia bunuh diri setelah diintimidasi teman sekolah.. Pada saat itu, pemerintah mengajukan solusi sama seperti yang diajukan, baru-baru ini. Di antaranya membentuk tim gabungan yang terdiri dari pejabat pemerintah, para pakar dan orangtua murid untuk mengatasi kekerasan di sekolah, mempromosikan kampanye untuk menciptakan lingkungan yang aman bagi para siswa dan menempatkan aparat penegak hukum yang berpatroli di lingkungan sekolah.. Meski pemerintah telah membentuk tim, angka kekerasan di sekolah masih terjadi. Pada 2001, seorang pelajar di Busan membunuh orang yang menganggunya. Sementara pada 2005, 12 pelajar tewas di sekolah terkait dengan bullying. Demikian seperti dikutip dari Korea Herald, Rabu (4/1/2012).. Pekan lalu, Komite Penasehat yang terdiri dari pejabat pemerintah, orangtua murid dan para pakar telah bertemu untuk membahas kekerasan di sekolah. Beberapa langkah yang dibahas oleh komite beranggotakan 22 orang ini adalah menurunkan usia pelajar di mata hukum dari yang sebelumnya 14 tahun menjadi 12 tahun.. Pelajar yang terbukti mem- bully akan memiliki catatan tersendiri sehingga merugikan mereka saat masuk perguruan tinggi. Kepala Kepolisian Korea Selatan, Cho Hyun-oh juga bersumpah akan bersikap tegas dalam mengatasi kasus kekerasan di sekolah.. Namun para ahli menilai bahwa proposal tersebut akan berakhir sebagai angin lalu dan hanya mengkriminalkan siswa yang tidak dewasa dan ceroboh.. """"Ini akan sia-sia kecuali sekolah membuat program anti bullying dan pendidikan hak asasi manusia sebagai mata pelajaran wajib. Sekolah juga harus menciptakan suatu lingkungan di mana siswa dan guru dapat berbicara dengan bebas mengenai kekerasan di sekolah dan membahas cara untuk mencegah hal ini terjadi di dalam kelas,"""" pungkas Kim. (rfa). """,kriminal
""" - Pengacarayang juga merupakan Ketua Granat (Gerakan Nasional Anti madat) memastikan jika teman-temannya yang juga anggota Granat tidak akan menggunakan narkoba. Bahkan,memberi penegasan jika dirinya akan menempeleng jika ada yang memakai narkoba. Seperti diketahui salah satu sahabat, artissempat dikabarkan tertangkap karena memiliki narkoba.. """"Kalau memang benar dia memakai narkoba, saya sendiri yang akan tempeleng,"""" ujar Henry Yosodiningrat saat ditemui di kantornya di Hotel Kartika Chandra, Jakarta, Rabu (8/2).. Saat ini, Henry memang mensinyalir ada pihak-pihak yang ingin melemahkan Granat. Salah satunya dengan menuding anggota tertangkap saat menggunakan narkotika.. """"Sudah lama itu terjadi, tapi bentuknya tidak seperti ini, tidak direspon teman media. Media ini bisa menggulung habis suatu kekuatan, media juga bisa membuat kekuatan itu menjadi lebih kuat lagi. Saya minta teman-teman untuk menyaring,"""" ujar Henry .. """"Salah satu profesi yang saya percaya bersih dari narkoba ini adalah wartawan. Ada pihak tertentu yang mencoba mencemarkan nama Granat, sehingga kepercayaan masyarakat itu turun. Tapi sekarang terbukti ini fitnah,"""" tambahnya.. Dirinya pun sudah memberitahukan kepada Novia bahwa suatu saat akan ada isu seperti dirinya yang dikabarkan ditangkap.. """"Memang pelemahannya mereka melihat yang mana ada kelemahan anggota Granat yang mantan pecandu belasan tahun yang lalu. Saya menasehati Novia bahwa akan ada fitnah-fitnah yang busuk seperti itu. Makanya, saya dampingi ini bukan sebagai advokat tapi sebagai anggota DPP Granat. Pertama BNN sudah menyangkal, Direktorat Mabes Polri belum ada klarifikasi, jangan sampai ini nanti ada kesan ditutup-tutupi. Saya sekalipun ketahuan makai satu linting ganja juga enggak akan bisa diselamatkan,"""" pungkasnya. (kpl/adt/sjw). """,kriminal
""" Istri Kapolda Sumatera Utara (Sumut), Ny Suriat Ningsih Oegroseno menyempatkan diri menjenguk keluarga korban penembakan di Mapolsek Hamparan Perak, Deli Serdang, Sumatera Utara dini hari tadi. Suriat tampak meneteskan air mata saat berada di Rumah Sakit Brimob Polda Sumut.. """"Sabar ya Bu. Ini sudah kehendak Tuhan. Ibu jangan bersedih ya. Kita berdoa agar pelakunya segera ditangkap,"""" ucap istri Kapolda sembari memeluk Hj Rosma, istri almarhum Aipda Deto Sutejo di RS Brimob, Rabu (22/9/2010) siang.. Suriat pun lantas menyalami serta memeluk istri dan keluarga almarhum. Satu persatu istri korban dipeluk dan diberi dukungan moril oleh Ketua Ibu Bhayangkari ini. Anak-anak korban yang masih kecil juga diciumnya.. """"Jangan nangis ya,"""" ucapnya pelan saat memeluk Rara Sutejo (3), putri Aipda Deto Sutejo. Dia mengusap-usap kepala bocah itu sambil memberikan nasehat kepadanya.. Istri Kapolda lantas mendatangi istri Aiptu B Sinulingga yang sedang dirawat di salah satu ruangan perawatan di RS tersebut. Tabita Boru Ginting, istri almarhum sebelumnya sempat menangis histeris dan pingsan. Dia depresi karena tidak terima dengan kematian suaminya.. Suriat selannjutnya menjenguk Tati, istri almarhum Bripka Riswandi. Dia juga memberikan kata-kata motivasi dan dukungan moril agar Tati sabar menerima cobaan ini. Istri Kapolda yang datang bersama staf dan sejumlah kerabatnya itu hanya berlangsung sekitar 15 menit.. Sebelum meninggalkan RS Brimob, Istri Kapolda sempat menemui Direktur RS Brimob Kombes dr Hasrat Ginting. Dia menanyakan kondisi ketiga jenazah korban yang tewas dalam penyerangan Mapolsek Hamparan Perak tersebut. Sayangnya, Suriat menolak diwawancarai wartawan. . (ded). """,kriminal
"""  Konflik di tanah Papua kembali pecah. Kali ini menewaskan 8 personel TNI dan 4 warga sipil. Hingga kini belum dapat dipastikan siapa dalang di balik tragedi ini.. Banyak kalangan menilai konflik ini kembali mencuat akibat ulah Organisasi Papua Merdeka (OPM) yang lagi-lagi menginginkan tanah Papua terpisah dari ibu pertiwi.. Namun hal ini ditampik oleh Wakil Ketua DPRD Papua Barat Jimmy Demianus Ijie. Menurutnya konflik ini terjadi bukan karena ulah OPM.. """"Tidak semua benar, OPM mana lagi? Setiap saat kita baca 200 OPM tertangkap dan datang menyerah. Sudah berapa kira-kira personel OPM menyerah. Menurut saya tidak ada, OPM yang harus kita antisipasi adalah OPM yang telah masuk ke dalam birokrasi kita,"""" kata Jimmy saat jumpa pers di Gedung DPR, Jakarta, Jumat (22/2).. Politikus asal PDI Perjuangan ini justru menduga ada pihak-pihak yang sengaja memanfaatkan tanah Papua sebagai ajang unjuk gigi bagi para aparat agar menaikkan jabatan.. """"Saya khawatir orang-orang dikasih senjata ribut sana sini, tiba-tiba menyerahkan diri, sang panglima naik lagi jabatannya, jadi Papua hanya tempat cari jabatan,"""" tegas dia.. Selain itu, dia juga beranggapan bahwa tanah Papua hanyalah digunakan sebagai tempat berlatih perang oleh para jenderal-jenderal pemilik kebijakan.. """"Apa benar senjata itu murni (milik OPM)? Belum tentu juga, ini juga ada persaingan di antara mereka, pemain itu kan ada di Jakarta. Kami hanya tempat dan korban permainan, lagi-lagi OPM jadi sasarannya, semua orang Papua mau merdeka, tapi apa merdeka dalam pengertian negara yang terpisah? Tidak, saya ini pecinta NKRI,"""" tegas dia.. """,kriminal
""" Ketua Komisi I DPR Mahfud Siddiq mengatakan ada keraguan pihak kepolisian dalam bertindak pascakonflik di Papua.. """"Saya melihat ada keraguan, pertama mereka khawatir jika mereka melakukan tindakan tegas, nanti akan dibalik opininya mereka melakukan kekerasan sistematis dan melakukan pelanggaran HAM. Ini tantangan tapi tidak boleh mundur,"""" katanya di DPR, Senin (11/6/2012).. Dijelaskan juga, hal itu bisa terjadi lantaran saat ini rasa kekecewaan rakyat Papua terhadap aparat dan pemerintah pusat juga sudah cukup tinggi.. """"Sekarang terjadi ketidakkepercayaan sosial yang sangat tinggi terhadap pemerintah termasuk aparat keamanan,"""" jelasnya.. Solusinya, kata dia, tindakan tegas harus tetap dilakukan tapi harus cermat. Tim berkesimpulan, setelah berdialog dengan aparat, solusi damai untuk berdialog ini harus segera diambil langkah-langkahnya.. """"Pemerintah harus mengambil langkah tegas coba konsolidasi gagasan damai dan segera diselesaikan, kalau nggak ini jadi bom waktu,"""" kata dia.. Pekan lalu, tim dari Komisi I DPR melakukan peninjauan ke lokasi Papua. Dalam tinjauannya ini, Papua masih dalam keadaan yang tidak kondusif. """"Dua malam, tiga malam di sana tidak ada yang berani ke luar, jalan jalan yang ramai itu sepi,"""" katanya.. (lam). """,kriminal
""" Hasil tes urine yang dilakukan Badan Narkotika Nasional (BNN) menyatakan Raffi Ahmad positif menggunakan zat chatinone. Menurut Deputi Bidang Pengawasan Produk Terapetik dan Napza Badan Pengawas Obat dan Makanan (BPOM), Retno Tyas Utami, efek zat chatinone lebih dahsyat dari ekstasi.. """"Kalau ini dia (chatinone) punya kedahsyatan yang sama (ekstasi) bahkan lebih besar kalau tidak dianggap serius,"""" kata Retno dalam rapat dengan Komisi IX DPR di Gedung DPR, Jakarta, Rabu (30/1).. Retno menjelaskan, senyawa turunan zat tersebut cukup banyak, antara lain methylenedioxymethcathinone yang dikonsumsi Raffi Ahmad. Chatinone merupakan senyawa intinya.. """"Molekulnya adalah chatinone, menurut analisis risiko kami, seluruh zat dari chatinone ini semua sama, selayaknya dalam golongan satu narkotika. Chatinone menimbulkan efek stimulasi, euforia, menahan nafsu makan, tidak pernah lelah, dan membuat yang malu menjadi percaya diri,"""" tegas dia.. Untuk mengantisipasi semakin maraknya penggunaan chatinone, pihaknya telah bekerjasama dengan BNN. """"Risiko sudah kita pagari. Kalau ada barang (terlarang) masuk sudah jadi, tapi kalau masih di luar pelayanan kesehatan sudah ditugaskan kepada BNN. Kita sudah memagari untuk semua zat yang kemungkinan akan menjadi ekstasi chatinone golongan prekursor yang sekarang digunakan untuk obat seperti everdrin dan lainnya,"""" tambah dia.. Dia juga menolak adanya tudingan BPOM tak melakukan apa-apa dalam peredaran chatinone. """"Sejak tahun 2005 kita sudah melakukan pengawasan ketat,"""" tandasnya.. """,kriminal
""" Kerusuhan pasca-pemilihan presiden di Nigeria utara menewaskan sedikitnya 33 orang di beberapa kota besar saja, menurut hitungan dari saksi dan pekerja bantuan, tapi korban tewas seluruhnya dipercaya jauh lebih besar.. Seorang wartawan Reuters melihat lima mayat hangus tergeletak di lingkungan Gonin-Gora di Kaduna, tempat pemerintah setempat mengatakan mereka telah mengumpulkan 12 mayat. Seorang warga menyatakan dua mayat lagi tergeletak di luar rumahnya.. Palang Merah memastikan sedikitnya enam orang tewas akibat kerusuhan Senin di kota Kano, lebih ke utara, dan delapan orang tewas di Kasina.. Ada juga kematian di kota Zaria dan di Sokoto di bagian baratlaut yang terpencil tapi (jumlah) korbannya belum diketahui.. Pemilihan presiden di Nigeria, seperti diumumkan oleh komisi pemilihan negara itu, Senin, dimenangkan oleh presiden yang menjabat, Goodluck Jonathan. (antara/sjw). """,kriminal
